CRS SUBJ CD,CRS NBR,CRS TITLE,DEPT CD,DEPT NAME,A,B,C,D,F,ADV,CR,DFR,I,NG,NR,O,PR,S,U,W,Primary Instructor,Grade Regs,SUBJECT NAME
CI,450,Societal Bases of Languages,2783,Curriculum and Instruction,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Baker-Doyle, Kira J",16,CI
CI,452,Children�s & Young Adult Lit,2783,Curriculum and Instruction,7,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Schutz, Kristine Marie",10,CI
CI,472,Testing/ESL Instruction,2783,Curriculum and Instruction,9,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Garcia, Jose",14,CI
CI,475,Teach & Learn of Natural Sci,2783,Curriculum and Instruction,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Morales-Doyle, Daniel",10,CI
CI,481,Foundations Bilingual/ESL Ed,2783,Curriculum and Instruction,19,5,3,2,2,0,0,0,1,0,0,0,0,0,0,1,"Razfar, Aria",33,CI
CI,482,Testing &Instruct:Bilingualism,2783,Curriculum and Instruction,13,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Morales, Paola Z.",16,CI
CI,484,Curri & Instruct Middle School,2783,Curriculum and Instruction,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Podsiadlik, Edward",23,CI
CI,484,Curri & Instruct Middle School,2783,Curriculum and Instruction,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Nishimura, Marlynne K",26,CI
CI,509,Literacy Language Young Child,2783,Curriculum and Instruction,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rao, Arthi Bhimsen",17,CI
CI,518,"Race, Identity, Math & Sci",2783,Curriculum and Instruction,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Martin, Danny Bernard",20,CI
CI,531,Curr &Assmnt Equity Sec Sci Ed,2783,Curriculum and Instruction,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Morales-Doyle, Daniel",15,CI
CI,540,Linguistics for Teachers,2783,Curriculum and Instruction,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Razfar, Aria",19,CI
CI,552,Curriculum & Cultural Context,2783,Curriculum and Instruction,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Webb, Torica L",12,CI
CI,556,Literacy Proseminar I,2783,Curriculum and Instruction,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Morales, Paola Z.",11,CI
CL,100,Greek Civilization,2349,Classics & Mediterran Studies,16,14,4,1,3,0,0,0,0,0,0,0,0,0,0,2,"Ros, Karen E",40,CL
CL,102,Classical Literature,2349,Classics & Mediterran Studies,11,7,5,2,3,0,0,0,0,0,0,0,0,0,0,2,"Ros, Karen E",30,CL
CL,201,Medical Terminologies,2349,Classics & Mediterran Studies,17,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Burns, Krishni Schaefgen",27,CL
CL,202,Ancient Greece,2316,History,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Papakonstantinou, Zinon",16,CL
CL,204,Greek Art & Archaeology,2349,Classics & Mediterran Studies,7,7,3,0,1,0,0,0,0,0,0,0,0,0,0,1,"Ros, Karen E",19,CL
CL,297,The Classical Tradition,2349,Classics & Mediterran Studies,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"Schlipphacke, Heidi",10,CL
CLER,601,Obstetrics and Gynecology,2225,Obstetrics & Gynecology,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,"Thomas, Dorian E",43,CLER
CLER,602,Psychiatry,2722,Psychiatry,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,"Blitzstein, Sean Matthew",44,CLER
CLER,603,Pediatrics,2905,Pediatrics,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,"Hupert, Jordan",41,CLER
CLER,604,Surgery,2271,Surgery,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,"Thomas, Dorian E",30,CLER
CLER,605,Medicine,2586,Medicine,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,"Khan, Asra R",30,CLER
CLER,606,Family Medicine,2675,Family and Community Medicine,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,"Thomas, Dorian E",46,CLER
CLER,612,Medicine Sub-Internship,2586,Medicine,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Thomas, Dorian E",1,CLER
CLER,616,Obstetrics and Gynecology,2264,Obstetrics & Gynecology,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,"Ali, Maqbool Begum",13,CLER
CLER,617,Psychiatry,2500,Psychiatry & Behavioral Med,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,Grad Asst,13,CLER
CLER,618,Pediatrics,2821,Pediatrics,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,"McLauchlan, Heather M.",18,CLER
CLER,619,Surgery,2848,Surgery,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,"Whittaker, Lorin Dixon",17,CLER
CLER,620,Medicine,2554,Internal Medicine,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,"Aiyer, Meenakshy",19,CLER
CLER,621,Family Practice,2254,Family and Community Medicine,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,"Batek, Linda S",16,CLER
CLER,631,Obstetrics and Gynecology,2677,Obstetrics & Gynecology,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,"Durkee, Timothy James",15,CLER
CLER,632,Psychiatry,2307,Psychiatry,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,"Garcia, Raymond C",14,CLER
CLER,633,Pediatrics,2339,Pediatrics,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,"Phelan, Karen W",13,CLER
CLER,634,Surgery,2285,Surg/Surgical Specialties,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,"Haley, Theodore",10,CLER
CLER,635,Medicine,2532,Med & Medical Specialties,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,"Riverdahl, Tracey L",10,CLER
CLER,637,Family Medicine Clerkship,2636,Family and Community Medicine,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,"Thomas, Dorian E",13,CLER
CLJ,101,"Intro to Crim, Law, & Justice",2909,"Criminology, Law, and Justice",151,143,72,26,24,0,0,0,1,0,0,0,0,0,0,19,"McCarty, William Patrick",436,CLJ
CLJ,110,"Rights, Justice & the Law",2909,"Criminology, Law, and Justice",5,8,12,3,7,0,0,0,0,0,0,0,0,0,0,3,Grad Asst,38,CLJ
CLJ,120,Crime and Society,2909,"Criminology, Law, and Justice",59,2,3,0,2,0,0,0,0,0,0,0,0,0,0,3,"Schuck, Amie",69,CLJ
CLJ,121,Violence in Society,2909,"Criminology, Law, and Justice",7,19,7,2,2,0,0,0,0,0,0,0,0,0,0,3,Grad Asst,40,CLJ
CLJ,200,Law and Society,2909,"Criminology, Law, and Justice",22,56,48,11,16,0,0,0,0,0,0,0,0,0,0,12,"Matoesian, Greg",165,CLJ
CLJ,210,Principles of Criminal Law,2909,"Criminology, Law, and Justice",17,10,6,1,0,0,0,0,1,0,0,0,0,0,0,2,"DeWald, Ronald",37,CLJ
CLJ,210,Principles of Criminal Law,2909,"Criminology, Law, and Justice",114,15,2,0,4,0,0,0,1,0,0,0,0,0,0,4,"Lippman, Matthew Ross",140,CLJ
CLJ,220,Criminology,2909,"Criminology, Law, and Justice",52,44,18,2,12,0,0,0,4,0,0,0,0,0,0,7,"Bird, Jessica Jane",139,CLJ
CLJ,261,Research Methods I,2909,"Criminology, Law, and Justice",33,27,11,3,4,0,0,0,0,0,0,0,0,0,0,2,Grad Asst,80,CLJ
CLJ,262,Research Methods II,2909,"Criminology, Law, and Justice",20,31,22,0,2,0,0,0,0,0,0,0,0,0,0,6,"Schuck, Amie",81,CLJ
CLJ,303,Intro to Forensic Science,2909,"Criminology, Law, and Justice",36,19,14,0,1,0,0,0,0,0,0,0,0,0,0,1,"Larsen, Albert Karl",71,CLJ
CLJ,311,Criminal Procedure,2909,"Criminology, Law, and Justice",38,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Lippman, Matthew Ross",45,CLJ
CLJ,321,"Youth, Crime, Law",2909,"Criminology, Law, and Justice",29,9,6,1,3,0,0,0,0,0,0,0,0,0,0,2,"Adams, Dean Lynn",50,CLJ
CLJ,345,Police in Society,2909,"Criminology, Law, and Justice",33,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,Grad Asst,40,CLJ
CLJ,350,Courts in Society,2909,"Criminology, Law, and Justice",30,10,3,1,4,0,0,0,0,0,0,0,0,0,0,2,"Branson, Dominique",50,CLJ
CLJ,356,Comm Corrections & Reentry,2909,"Criminology, Law, and Justice",34,12,5,0,0,0,0,0,0,0,0,0,0,0,0,4,"Gunn, Alana Janell",55,CLJ
CLJ,374,Dismantle School Prison Nexus,2909,"Criminology, Law, and Justice",30,21,1,0,0,0,0,0,1,0,0,0,0,0,0,1,"Stovall, David O",54,CLJ
CLJ,394,ABOLITION AND MIGRANT JUSTICE,2909,"Criminology, Law, and Justice",16,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,"Paik, Angela Naomi",25,CLJ
CLJ,394,THE CARCERAL CAMPUS,2909,"Criminology, Law, and Justice",25,24,3,0,2,0,0,0,0,0,0,0,0,0,0,1,"Gurusami, Susila",55,CLJ
CLJ,394,Language and Justice,2909,"Criminology, Law, and Justice",21,10,4,4,2,0,0,0,0,0,0,0,0,0,0,2,"Branson, Dominique",43,CLJ
CLJ,402,Trial Interaction,2909,"Criminology, Law, and Justice",5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"Matoesian, Greg",13,CLJ
CLJ,405,Problem of Justice,2909,"Criminology, Law, and Justice",9,8,0,0,1,0,0,0,2,0,0,0,0,0,0,0,"Bird, Jessica Jane",20,CLJ
CLJ,422,Victimization,2909,"Criminology, Law, and Justice",7,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"Erez, Edna",16,CLJ
CLJ,423,Violence,2909,"Criminology, Law, and Justice",5,11,3,0,1,0,0,0,0,0,0,0,0,0,0,0,"Frohmann, Lisa G",20,CLJ
CLJ,424,"Gender, Crime, & Justice",2909,"Criminology, Law, and Justice",5,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"Erez, Edna",17,CLJ
CLJ,430,HOMICIDE,2909,"Criminology, Law, and Justice",15,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"McCarty, William Patrick",22,CLJ
CLJ,450,Surveillance & Society,2909,"Criminology, Law, and Justice",9,6,2,0,0,0,0,0,0,0,0,0,0,0,0,2,"Ibarra, Peter R",19,CLJ
CLJ,491,Explore Alts to Incarceration,2909,"Criminology, Law, and Justice",15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Nguyen, Nicole",17,CLJ
CLJ,492,"Disability, Mntl Hlth & Prison",2909,"Criminology, Law, and Justice",7,5,2,2,2,0,0,0,0,0,0,0,0,0,0,1,"Ben-Moshe, Liat",19,CLJ
CLJ,492,Policing Immigration,2909,"Criminology, Law, and Justice",8,4,3,1,0,0,0,0,0,0,0,0,0,0,0,2,"Muchow, Ashley N",18,CLJ
CLJ,492,Topics: Visual Criminology,2909,"Criminology, Law, and Justice",13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Frohmann, Lisa G",17,CLJ
CLJ,493,Topics: CONFLICTED CONCEPTS,2909,"Criminology, Law, and Justice",6,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Gurusami, Susila",19,CLJ
CLJ,493,YOUTH ACTIVISM,2909,"Criminology, Law, and Justice",10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Adams, Dean Lynn",13,CLJ
CLJ,501,Grad Prof Development Seminar,2909,"Criminology, Law, and Justice",0,0,0,0,0,0,0,1,1,0,0,0,0,17,0,0,"Ben-Moshe, Liat",19,CLJ
CLJ,520,Criminological Theory,2909,"Criminology, Law, and Justice",10,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Ibarra, Peter R",15,CLJ
CLJ,547,"Race, Class, Gender/Crime",2909,"Criminology, Law, and Justice",14,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Thompson, Julian G",16,CLJ
CLJ,560,Quantitative Methods & Design,2909,"Criminology, Law, and Justice",4,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,"Maggio, Christopher",11,CLJ
CLJ,562,Statistical Apps in CLJ I,2909,"Criminology, Law, and Justice",13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Muchow, Ashley N",14,CLJ
CLJ,564,Statistical Apps in CLJ II,2909,"Criminology, Law, and Justice",11,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,"Maggio, Christopher",16,CLJ
CME,112,Evolution of Infrastructure,2737,"Civil, Matls & Env Engineering",24,10,2,0,4,0,0,0,0,0,0,0,0,0,0,1,"Schulenberg, Joseph W",41,CME
CME,201,Statics,2737,"Civil, Matls & Env Engineering",44,20,36,23,8,0,0,0,0,0,0,0,0,0,0,9,"Karatas, Aslihan",140,CME
CME,203,Strength Of Materials,2737,"Civil, Matls & Env Engineering",30,35,24,4,2,0,0,0,0,0,0,0,0,0,0,6,"Karpov, Eduard",101,CME
CME,205,Structural Analysis I,2737,"Civil, Matls & Env Engineering",13,6,11,12,7,0,0,0,0,0,0,0,0,0,0,4,"Chi, Sheng-Wei",53,CME
CME,211,Fluid Mechanics and Hydraulics,2737,"Civil, Matls & Env Engineering",25,8,6,1,2,0,0,0,0,0,0,0,0,0,0,0,"Abokifa, Ahmed",42,CME
CME,260,Properties Of Materials,2737,"Civil, Matls & Env Engineering",23,24,30,6,4,0,0,0,1,0,0,0,0,0,0,5,"Daly, Matthew",93,CME
CME,261,Materials For Manufacturing,2737,"Civil, Matls & Env Engineering",11,17,13,2,0,0,0,0,0,0,0,0,0,0,0,1,"Kadkhodaei, Sara",44,CME
CME,297,Civil Env Eng Drawing Design,2737,"Civil, Matls & Env Engineering",28,3,1,2,0,0,0,0,1,0,0,0,0,0,0,9,"Peiravian, Farideddin",44,CME
CME,300,Concrete Properties&Compositn,2737,"Civil, Matls & Env Engineering",15,12,9,3,0,0,0,0,0,0,0,0,0,0,0,1,"Issa, Mohsen",40,CME
CME,301,Behav & Dsgn Metal Struct,2737,"Civil, Matls & Env Engineering",24,24,5,1,0,0,0,0,0,0,0,0,0,0,0,2,"Iranmanesh, Amirhossein",56,CME
CME,302,Transportation Engr,2737,"Civil, Matls & Env Engineering",33,18,2,0,0,0,0,0,5,0,0,0,0,0,0,4,"Peiravian, Farideddin",62,CME
CME,310,Reinforc Concrete Struc Design,2737,"Civil, Matls & Env Engineering",14,15,7,1,1,0,0,0,0,0,0,0,0,0,0,0,"Iranmanesh, Amirhossein",38,CME
CME,311,Water Resources Engineering,2737,"Civil, Matls & Env Engineering",22,21,5,1,0,0,0,0,0,0,0,0,0,0,0,0,"Schulenberg, Joseph W",49,CME
CME,315,Soil Mechanics & Lab,2737,"Civil, Matls & Env Engineering",31,18,2,0,0,0,0,0,1,0,0,0,0,0,0,1,"Reddy, Krishna R",53,CME
CME,322,Environmental Engineering,2737,"Civil, Matls & Env Engineering",12,12,18,5,0,0,0,0,1,0,0,0,0,0,0,0,"Khodadoust, Amid",48,CME
CME,396,Civil Engr Systems Design,2737,"Civil, Matls & Env Engineering",78,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ataei, Hossein",88,CME
CME,402,Highway Design,2737,"Civil, Matls & Env Engineering",25,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Peiravian, Farideddin",39,CME
CME,405,Foundation Dsgn& Analysis,2737,"Civil, Matls & Env Engineering",26,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Schulenberg, Joseph W",34,CME
CME,406,Bridge Design I,2737,"Civil, Matls & Env Engineering",15,11,3,1,0,0,0,0,2,0,0,0,0,0,0,0,"Issa, Mohsen",32,CME
CME,415,Environmental Geotechnology,2737,"Civil, Matls & Env Engineering",19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Reddy, Krishna R",22,CME
CME,427,Engineering Hydrology,2737,"Civil, Matls & Env Engineering",10,8,3,3,0,0,0,0,1,0,0,0,0,0,0,0,"Burke, Christopher B.",25,CME
CME,434,Finite Element Analysis I,2737,"Civil, Matls & Env Engineering",13,14,13,4,1,0,0,0,2,0,0,0,0,0,0,7,"Foster, Craig",54,CME
CME,485,Construction Engrg Management,2737,"Civil, Matls & Env Engineering",16,24,13,2,1,0,0,0,0,0,0,0,0,0,0,0,"Ataei, Hossein",56,CME
CME,494,Decision Mkg&Risk Mgmt in Cons,2737,"Civil, Matls & Env Engineering",14,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Karatas, Aslihan",36,CME
CME,508,Urban Travel Forecasting,2737,"Civil, Matls & Env Engineering",9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mohammadian, Abolfazl",12,CME
CME,510,Adv Desgn Prestressed Concrete,2737,"Civil, Matls & Env Engineering",10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ozevin, Didem",14,CME
CME,518,Pollution Prevention,2737,"Civil, Matls & Env Engineering",6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Khodadoust, Amid",11,CME
CME,536,Nondestructv Testing/Concrete,2737,"Civil, Matls & Env Engineering",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ansari, Farhad",15,CME
CME,584,Ceramic Materials Engineering,2737,"Civil, Matls & Env Engineering",8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"McNallan, Michael J",10,CME
CME,585,Construction Engrg Project,2737,"Civil, Matls & Env Engineering",21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ataei, Hossein",28,CME
CME,587,Construction Estimating & Sch,2737,"Civil, Matls & Env Engineering",17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Karatas, Aslihan",22,CME
CME,594,Applied Data Science,2737,"Civil, Matls & Env Engineering",27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Derrible, Sybil Jean Marie",31,CME
CME,594,Systems Thinking & Policy App,2737,"Civil, Matls & Env Engineering",12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Spearing, Lauryn",14,CME
CME,594,Behav of Reinforced Concrete,2737,"Civil, Matls & Env Engineering",10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sneed, Lesley H",18,CME
CME,594,Value Engineering,2737,"Civil, Matls & Env Engineering",0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,"Kasi, Muthiah",12,CME
COMM,100,Human Communication,2493,Communication,161,176,82,38,61,0,0,1,2,0,0,0,0,0,0,24,"Quinn, Kelly Ann",545,COMM
COMM,101,Intro to Communication,2493,Communication,124,51,15,12,31,0,0,0,0,0,0,0,0,0,0,20,"Bui, Diem-My Thi",253,COMM
COMM,102,Intro Interpersonal Comm,2493,Communication,143,57,27,4,10,0,0,0,0,0,0,0,0,0,0,14,"Page, Janis Teruggi",255,COMM
COMM,103,Intro to Media,2493,Communication,17,39,28,16,16,0,0,0,0,0,0,0,0,0,0,11,"Lind, Rebecca Ann",127,COMM
COMM,140,Fundamentals of Media Comm,2493,Communication,17,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,"Tekobbe, Cindy",25,COMM
COMM,140,Fundamentals of Media Comm,2493,Communication,7,4,3,1,9,0,0,0,0,0,0,0,0,0,0,1,Grad Asst,25,COMM
COMM,200,Communication Technologies,2493,Communication,30,8,2,0,6,0,0,0,0,0,0,0,0,0,0,1,"McDowell, Zachary J",47,COMM
COMM,216,Digital Journalism,2493,Communication,15,4,1,0,1,0,0,0,0,0,0,0,0,0,0,2,"Reilley, Michael",23,COMM
COMM,216,Digital Journalism,2493,Communication,8,2,6,0,6,0,0,0,0,0,0,0,0,0,0,1,"Aitamurto, Tanja",23,COMM
COMM,220,Social Media and Marketing,2493,Communication,27,8,7,2,2,0,0,0,0,0,0,0,0,0,0,2,"Mukherjee, Ishani",48,COMM
COMM,234,History of Television,2493,Communication,10,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Podrazik, Walter J",18,COMM
COMM,240,Data Journalism,2493,Communication,11,3,4,1,1,0,0,0,0,0,0,0,0,0,0,4,"Reilley, Michael",24,COMM
COMM,250,Social Media and Society,2493,Communication,9,11,10,1,4,0,0,0,0,0,0,0,0,0,0,0,"Meraz, Sharon M",35,COMM
COMM,260,Games as Social Technology,2493,Communication,14,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,"Kim, Do Own",24,COMM
COMM,301,Communication Research,2493,Communication,6,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Puig Abril, Eulalia",19,COMM
COMM,301,Communication Research,2493,Communication,10,14,1,1,3,0,0,0,0,0,0,0,0,0,0,1,"Taylor, Samuel H",30,COMM
COMM,311,Interviewing and Comm,2493,Communication,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jones, John A",12,COMM
COMM,326,PR and Social Responsibility,2493,Communication,9,5,2,2,5,0,0,0,0,0,0,0,0,0,0,0,"Page, Janis Teruggi",23,COMM
COMM,330,Mass Media and Pop Cultur,2493,Communication,12,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"Bui, Diem-My Thi",19,COMM
COMM,394,Public Relations Campaigns,2493,Communication,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Page, Janis Teruggi",12,COMM
COMM,394,Heroes & Scoundrels,2493,Communication,5,2,7,0,1,0,0,0,0,0,0,0,0,0,0,2,"Page, Janis Teruggi",17,COMM
COMM,425,Digital Advocacy,2493,Communication,16,10,4,2,2,0,0,0,0,0,0,0,0,0,0,1,"Mukherjee, Ishani",35,COMM
COMM,430,"Media, Info & Society",2493,Communication,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0,1,"Quinn, Kelly Ann",12,COMM
COMM,490,Sem in Culture and Comm,2493,Communication,16,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Yuan, Jingyan Elaine",22,COMM
COMM,491,Seminar in Media & Comm,2493,Communication,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,"Wellman, Mariah Lynn",11,COMM
COMM,491,Seminar in Media & Comm,2493,Communication,17,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Taylor, Samuel H",23,COMM
COMM,493,Comm and Social Networks,2493,Communication,9,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,"Meraz, Sharon M",21,COMM
CS,100,Discovering Computer Science,2699,Computer Science,19,5,1,5,10,0,0,0,0,0,0,0,0,0,0,11,"Bell, John T",51,CS
CS,107,Intro Comp & Programming,2699,Computer Science,14,17,11,6,9,0,0,0,0,0,0,0,0,0,0,7,"Solworth, Jon A",64,CS
CS,109,Prog for Engineers w/MatLab,2699,Computer Science,76,67,42,19,27,0,0,0,1,0,0,0,0,0,0,24,"Lillis, John P",256,CS
CS,111,Program Design I,2699,Computer Science,158,91,52,20,88,0,0,0,0,0,0,0,0,0,0,33,"Reckinger, Shanon Marie",442,CS
CS,112,Program Design I Bio Problems,2208,Education,28,32,11,9,18,0,0,0,0,0,0,0,0,0,0,16,"Theys, Mitchell D",114,CS
CS,141,Program Design II,2699,Computer Science,48,38,33,11,8,0,0,0,1,0,0,0,0,0,0,20,"Kidane, Ellen G",159,CS
CS,141,Program Design II,2699,Computer Science,44,43,34,21,4,0,0,0,0,0,0,0,0,0,0,14,"Riazi, Zeinab",160,CS
CS,151,Foundations of Computing,2699,Computer Science,80,46,34,3,2,0,0,0,0,0,4,0,0,0,0,10,"McCarty, Evan",179,CS
CS,151,Foundations of Computing,2699,Computer Science,53,74,38,3,7,0,0,0,0,0,0,0,0,0,0,10,"Sidiropoulos, Anastasios",185,CS
CS,211,Programming Practicum,2699,Computer Science,76,65,80,29,18,0,0,0,2,0,0,0,0,0,0,25,"Reed, Dale F",295,CS
CS,211,Programming Practicum,2699,Computer Science,28,18,14,7,3,0,0,0,0,0,0,0,0,0,0,2,"Kidane, Ellen G",72,CS
CS,251,Data Structures,2699,Computer Science,175,60,52,14,16,0,0,0,0,0,0,0,0,0,0,47,"Koehler, Adam Thomas",364,CS
CS,261,Machine Organization,2699,Computer Science,59,53,59,36,19,0,0,0,0,0,0,0,0,0,0,28,"Theys, Mitchell D",254,CS
CS,294,Special Topics in CS,2699,Computer Science,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,"Revelo Alonso, Renata Alejandra",14,CS
CS,294,Web App Development,2699,Computer Science,3,0,0,0,0,0,0,0,0,0,24,0,0,0,0,3,"Hayes, David P",30,CS
CS,294,Undergraduate TA Seminar,2699,Computer Science,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cranch, Cody Ingersoll",28,CS
CS,301,Languages and Automata,2699,Computer Science,86,53,35,17,20,0,0,0,3,0,0,0,0,0,0,8,"Bello Lander, Gonzalo Alejandro",222,CS
CS,341,Programming Language Concepts,2699,Computer Science,64,49,51,20,13,0,0,0,1,0,0,0,0,0,0,7,"Troy, Patrick A",205,CS
CS,342,Software Design,2699,Computer Science,93,64,38,16,9,0,0,0,3,0,0,0,0,0,0,15,"Hallenbeck, Mark",238,CS
CS,361,Systems Programming,2699,Computer Science,48,89,52,7,2,0,0,0,3,0,0,0,0,0,0,4,"Vamanan, Balajee",205,CS
CS,362,Computer Design,2699,Computer Science,85,52,24,4,12,0,0,0,7,0,0,0,0,0,0,3,"Diaz Herrera, Diana",187,CS
CS,377,Communication and Ethics,2699,Computer Science,95,18,2,3,0,0,0,0,0,0,1,0,0,0,0,3,"Burton, Emanuelle Neuman",122,CS
CS,377,Communication and Ethics,2699,Computer Science,58,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Clayville, Kristel",62,CS
CS,378,Framework-based Development,2699,Computer Science,30,22,9,7,0,0,0,0,0,0,0,0,0,0,0,1,"Hallenbeck, Mark",69,CS
CS,394,IXD - Interdisc. Res. & Dev. I,2699,Computer Science,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Hallenbeck, Mark",17,CS
CS,401,Computer Algorithms I,2610,"Math, Statistics, & Comp Scnc",26,12,10,10,0,0,0,0,0,0,0,0,0,0,0,3,"Asudeh, Abolfazl",61,CS
CS,401,Computer Algorithms I,2610,"Math, Statistics, & Comp Scnc",4,6,13,8,4,0,0,0,0,0,0,0,0,0,0,2,"Reyzin, Lev",37,CS
CS,401,Computer Algorithms I,2610,"Math, Statistics, & Comp Scnc",23,25,6,2,0,0,0,0,0,0,0,0,0,0,0,4,"Sintos, Stavros",60,CS
CS,401,Computer Algorithms I,2610,"Math, Statistics, & Comp Scnc",35,21,3,0,0,0,0,0,0,0,0,0,0,0,0,1,"Sun, Xiaorui",60,CS
CS,401,Computer Algorithms I,2610,"Math, Statistics, & Comp Scnc",55,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"DasGupta, Bhaskar",63,CS
CS,411,Artificial Intelligence I,2699,Computer Science,32,13,5,3,3,0,0,0,0,0,0,0,0,0,0,2,"Kash, Ian Alexander",58,CS
CS,411,Artificial Intelligence I,2699,Computer Science,20,12,7,0,0,0,0,0,0,0,0,0,0,0,0,5,"Gmytrasiewicz, Piotr",44,CS
CS,412,Intro to Machine Learning,2699,Computer Science,25,17,4,0,2,0,0,0,0,0,0,0,0,0,0,1,"Zhang, Xinhua",49,CS
CS,412,Intro to Machine Learning,2699,Computer Science,24,9,5,1,0,0,0,0,0,0,0,0,0,0,0,4,"Ravi, Sathya",43,CS
