CRS SUBJ CD,CRS NBR,CRS TITLE,DEPT CD,DEPT NAME,A,B,C,D,F,ADV,CR,DFR,I,NG,NR,O,PR,S,U,W,Primary Instructor,Grade Regs,SUBJECT NAME
CME,594,Intro to Data Science,2737,"Civil, Matls & Env Engineering",23,1,0,0,0,0,0,0,0,0,8,0,0,0,0,1,"Derrible, Sybil Jean Marie",33,CME
CME,594,Construction Regulations & Org,2737,"Civil, Matls & Env Engineering",22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Ataei, Hossein",25,CME
CME,594,Transportation System Analysis,2737,"Civil, Matls & Env Engineering",12,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Zou, Bo",21,CME
COMM,100,Human Communication,2493,Communication,77,2,1,0,3,0,0,0,3,0,0,0,0,0,0,3,"Yomtoob, Desiree R",89,COMM
COMM,100,Human Communication,2493,Communication,156,83,28,7,14,0,0,0,0,0,0,0,0,0,0,11,Grad Asst,299,COMM
COMM,101,Intro to Communication,2493,Communication,47,25,6,3,1,0,0,0,0,0,0,0,0,0,0,2,"Bui, Diem-My Thi",84,COMM
COMM,102,Intro Interpersonal Comm,2493,Communication,7,21,9,2,0,0,0,0,0,0,0,0,0,0,0,1,Grad Asst,40,COMM
COMM,102,Intro Interpersonal Comm,2493,Communication,8,25,14,3,3,0,0,0,0,0,0,0,0,0,0,1,"McDowell, Ian",54,COMM
COMM,103,Intro to Media,2493,Communication,11,32,6,0,2,0,0,0,0,0,0,0,0,0,0,3,Grad Asst,54,COMM
COMM,103,Intro to Media,2493,Communication,5,27,9,0,4,0,0,0,0,0,0,0,0,0,0,7,"McDowell, Zachary J",52,COMM
COMM,140,Fundamentals of Media Comm,2493,Communication,12,4,3,1,0,0,0,0,0,0,0,0,0,0,0,1,"Christopher, Roy",21,COMM
COMM,200,Communication Technologies,2493,Communication,12,15,18,3,5,0,0,0,0,0,0,0,0,0,0,1,"Christopher, Roy",54,COMM
COMM,201,Stats in Comm Research,2493,Communication,5,14,15,7,2,0,0,0,0,0,0,0,0,0,0,2,"Quinn, Kelly Ann",45,COMM
COMM,204,Gender and Popular Culture,2369,Gender and Women's Studies,9,8,1,0,0,0,0,0,1,0,0,0,0,0,0,1,"Kapadia, Ronak",20,COMM
COMM,206,Public Relations&Digital Media,2493,Communication,21,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"McDowell, Zachary J",30,COMM
COMM,216,Digital Journalism,2493,Communication,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Reilley, Michael",24,COMM
COMM,220,Social Media and Marketing,2493,Communication,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mukherjee, Ishani",30,COMM
COMM,250,Social Media and Society,2493,Communication,5,16,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"Meraz, Sharon M",25,COMM
COMM,254,Future Television,2493,Communication,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Podrazik, Walter J",24,COMM
COMM,301,Communication Research,2493,Communication,5,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"Quinn, Kelly Ann",30,COMM
COMM,303,Communication and Culture,2493,Communication,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bui, Diem-My Thi",18,COMM
COMM,304,Gender and Communication,2493,Communication,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Mukherjee, Ishani",17,COMM
COMM,311,Interviewing and Comm,2493,Communication,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jones, John A",15,COMM
COMM,394,Special Topics in Comm,2493,Communication,3,9,1,2,0,0,0,0,0,0,0,0,0,0,0,5,"Guarino, Mark H",20,COMM
COMM,416,Conflict & Communication,2493,Communication,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jones, John A",24,COMM
COMM,430,"Media, Info & Society",2493,Communication,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yuan, Jingyan Elaine",11,COMM
COMM,474,Internship,2493,Communication,18,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bui, Diem-My Thi",22,COMM
COMM,490,Sem in Culture and Comm,2493,Communication,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yuan, Jingyan Elaine",23,COMM
COMM,594,Adv Special Topics,2493,Communication,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Massanari, Adrienne L",10,COMM
COMM,594,Special Topics in Comm,2493,Communication,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rojecki, Andrew",10,COMM
CS,100,Discovering Computer Science,2699,Computer Science,28,22,6,8,11,0,0,0,0,0,0,0,0,0,0,6,"Reed, Dale F",81,CS
CS,107,Intro Comp & Programming,2699,Computer Science,38,48,22,13,9,0,0,0,0,0,0,0,0,0,0,14,"Theys, Mitchell D",144,CS
CS,109,Prog for Engineers w/MatLab,2699,Computer Science,82,66,31,21,22,0,0,0,2,0,0,0,0,0,0,16,"Hummel, Joseph E",240,CS
CS,110,MATLAB for Engineers,2699,Computer Science,5,5,9,5,1,0,0,0,1,0,0,0,0,0,0,2,"Hummel, Joseph E",28,CS
CS,111,Program Design I,2699,Computer Science,12,6,6,1,5,0,0,0,0,0,0,0,0,0,0,3,"Sloan, Robert Hal",33,CS
CS,111,Program Design I,2699,Computer Science,44,35,17,6,9,0,0,0,0,0,0,0,0,0,0,9,"Troy, Patrick A",120,CS
CS,141,Program Design II,2699,Computer Science,82,67,73,32,17,0,0,0,4,0,1,0,0,0,0,24,"Reed, Dale F",300,CS
CS,151,Foundations of Computing,2699,Computer Science,133,95,49,19,21,0,0,0,0,0,0,0,0,0,0,10,"Bello Lander, Gonzalo Alejandro",327,CS
CS,201,Discrete Structures I,2699,Computer Science,4,4,7,4,1,0,0,0,0,0,1,0,0,0,0,4,"Lillis, John P",25,CS
CS,211,Programming Practicum,2699,Computer Science,72,48,18,10,11,0,0,0,0,0,0,0,0,0,0,13,"Troy, Patrick A",172,CS
CS,251,Data Structures,2699,Computer Science,29,57,54,33,0,0,0,0,0,0,21,0,0,0,0,23,"Lillis, John P",217,CS
CS,261,Machine Organization,2699,Computer Science,36,46,38,10,11,0,0,0,0,0,0,0,0,0,0,22,"Theys, Mitchell D",163,CS
CS,301,Languages and Automata,2699,Computer Science,28,37,14,4,2,0,0,0,0,0,0,0,0,0,0,3,"Bello Lander, Gonzalo Alejandro",88,CS
CS,301,Languages and Automata,2699,Computer Science,19,20,7,4,6,0,0,0,0,0,0,0,0,0,0,4,"Checkoway, Stephen Foster",60,CS
CS,341,Programming Language Concepts,2699,Computer Science,67,34,13,4,1,0,0,0,1,0,0,0,0,0,0,3,"Hummel, Joseph E",123,CS
CS,342,Software Design,2699,Computer Science,48,61,25,6,5,0,0,0,1,0,0,0,0,0,0,7,"Bell, John T",153,CS
CS,361,Systems Programming,2699,Computer Science,38,65,39,20,5,0,0,0,1,0,0,0,0,0,0,5,"Taylor, Cynthia B",173,CS
CS,362,Computer Design,2699,Computer Science,45,60,26,5,7,0,0,0,0,0,0,0,0,0,0,8,"Theys, Mitchell D",151,CS
CS,377,Communication and Ethics,2699,Computer Science,99,15,4,0,1,0,0,0,0,0,0,0,0,0,0,1,"Burton, Emanuelle Neuman",120,CS
CS,401,Computer Algorithms I,2610,"Math, Statistics, & Comp Scnc",68,23,10,2,0,0,0,0,0,0,0,0,0,0,0,2,"DasGupta, Bhaskar",105,CS
CS,401,Computer Algorithms I,2610,"Math, Statistics, & Comp Scnc",8,16,15,7,0,0,0,0,0,0,0,0,0,0,0,2,"Kshemkalyani, Ajay D",48,CS
CS,401,Computer Algorithms I,2610,"Math, Statistics, & Comp Scnc",0,3,12,3,2,0,0,0,0,0,0,0,0,0,0,0,"Turan, Gyorgy",20,CS
CS,411,Artificial Intelligence I,2699,Computer Science,31,25,9,2,2,0,0,0,2,0,0,0,0,0,0,1,"Ziebart, Brian D",72,CS
CS,412,Intro to Machine Learning,2699,Computer Science,25,20,16,2,0,0,0,0,0,0,0,0,0,0,0,5,"Zheleva, Elena",68,CS
CS,418,Introduction to Data Science,2699,Computer Science,22,9,8,0,1,0,0,0,0,0,0,0,0,0,0,2,"Cruz, Isabel",42,CS
CS,421,Language Processing,2699,Computer Science,31,12,9,4,0,0,0,0,0,0,0,0,0,0,0,0,"Di Eugenio, Barbara",56,CS
CS,422,User Interface Design,2699,Computer Science,25,28,11,2,2,0,0,0,0,0,0,0,0,0,0,0,"Chattopadhyay, Debaleena",68,CS
CS,424,Visual Analytics,2699,Computer Science,13,15,8,0,0,0,0,0,0,0,0,0,0,0,0,2,"Johnson, Andrew E",38,CS
CS,426,Video Game Design,2699,Computer Science,26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Marai, Georgeta-Elisabeta",36,CS
CS,440,Software Engr I,2699,Computer Science,18,40,7,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bell, John T",65,CS
CS,442,Software Engineering II,2699,Computer Science,16,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bell, John T",35,CS
CS,450,Intro to Networking,2699,Computer Science,9,12,17,7,3,0,0,0,0,0,0,0,0,0,0,2,"Kanich, Chris",50,CS
CS,466,Adv Computer Architecture,2949,Electrical & Computer Engr,3,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zhu, Zhichun",16,CS
CS,473,Compiler Design,2699,Computer Science,22,10,2,1,1,0,0,0,4,0,0,0,0,0,0,5,"Venkatesan Natarajan, Venkatakrishnan",45,CS
CS,474,Obj-Oriented Langs & Envs,2699,Computer Science,22,15,15,13,4,0,0,0,1,0,1,0,0,0,0,13,"Buy, Ugo A",84,CS
CS,478,Development of Mobile Apps,2699,Computer Science,33,26,19,10,4,0,0,0,1,0,0,0,0,0,0,2,"Buy, Ugo A",95,CS
CS,480,Database Systems,2699,Computer Science,23,19,16,6,1,0,0,0,0,0,0,0,0,0,0,1,"Sistla, Aravinda Prasad",66,CS
CS,489,Human Augmentics,2699,Computer Science,10,7,4,2,1,0,0,0,0,0,0,0,0,0,0,0,"Kenyon, Robert V",24,CS
CS,491,Special Topics,2699,Computer Science,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,"Esmailbeigi, Hananeh",16,CS
CS,491,Network Security,2699,Computer Science,6,15,0,0,1,0,0,0,0,0,0,0,0,0,0,4,"Venkatesan Natarajan, Venkatakrishnan",26,CS
CS,491,Seminar,2699,Computer Science,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kenyon, Robert V",50,CS
CS,499,Prof. Development Seminar,2699,Computer Science,0,0,0,0,0,0,0,0,3,0,0,0,0,89,0,0,"Hummel, Joseph E",92,CS
CS,501,Computer Algorithms II,2610,"Math, Statistics, & Comp Scnc",6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Turan, Gyorgy",11,CS
CS,506,Intro to Quantum Computing,2699,Computer Science,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"DasGupta, Bhaskar",23,CS
CS,511,Artificial Intelligence II,2699,Computer Science,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gmytrasiewicz, Piotr",18,CS
CS,514,App Artificial Intelligence,2699,Computer Science,31,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Gmytrasiewicz, Piotr",38,CS
CS,540,Adv Topics in Softwr Engr,2699,Computer Science,9,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Grechanik, Mark",17,CS
CS,545,Formal Meth/Concur&Dist Systms,2699,Computer Science,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,"Thomas, Lynn Ann",18,CS
CS,553,Distributed Systems,2699,Computer Science,9,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kshemkalyani, Ajay D",20,CS
CS,569,High-Performance Process&Systm,2949,Electrical & Computer Engr,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,"Thomas, Lynn Ann",18,CS
CS,581,Database Management Systms,2699,Computer Science,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wolfson, Ouri",29,CS
CS,583,Data Mining & Text Mining,2699,Computer Science,49,43,6,1,0,0,0,0,0,0,0,0,0,0,0,1,"Liu, Bing",100,CS
CS,583,Data Mining & Text Mining,2699,Computer Science,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,"Thomas, Lynn Ann",18,CS
CS,590,Research Methods in CS,2699,Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,"Di Eugenio, Barbara",23,CS
CS,594,AI: Methods and Applications,2699,Computer Science,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Petrov, Plamen Petrov",26,CS
CS,594,Geometric Algorithms,2699,Computer Science,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Sidiropoulos, Anastasios",15,CS
CS,594,Advanced Machine Learning,2699,Computer Science,23,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zhang, Xinhua",32,CS
CS,598,MS Thesis Research,2699,Computer Science,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,0,"Kenyon, Robert V",26,CS
CS,599,PhD Thesis Research,2699,Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,"Yu, Philip S",19,CS
CST,120,Catholic Thought,2507,Religious Studies,14,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dingeldein, Laura B",23,CST
DAOB,301,Applied Oral & Behav Sciences,2758,Dentistry Administration,33,15,0,0,0,0,0,2,0,0,0,0,0,0,0,2,"Semprum-Clavier, Adriana",52,DAOB
DAOB,312,Applied Oral and Behav Sci II,2758,Dentistry Administration,26,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lamb, Courtney C",66,DAOB
DAOB,323,Applied Oral and Behav Sci V,2758,Dentistry Administration,45,19,0,0,0,0,0,5,0,0,0,0,0,0,0,0,"Rodriguez Senior, Alexandra Elena",69,DAOB
DAOB,333,Applied Oral and BehavSci VIII,2758,Dentistry Administration,20,37,0,0,0,0,0,45,0,0,0,0,0,0,0,0,"Bryniarski, James Henry",102,DAOB
DAOB,343,Applied Oral and Behav Sci XI,2758,Dentistry Administration,68,26,0,0,0,0,0,11,0,0,0,0,0,0,0,0,"Spector, Michael",105,DAOB
DBCS,301,Biomed & Clinical Sciences,2758,Dentistry Administration,20,23,7,0,0,0,0,0,0,0,0,0,0,0,0,2,"Strotman, Meaghan Driscoll",52,DBCS
DBCS,314,Biomed and Clin Sciences IV,2758,Dentistry Administration,35,26,0,0,0,0,0,5,0,0,0,0,0,0,0,0,"Doubleday, Alison F",66,DBCS
DBCS,315,Biomed and Clin Services V,2758,Dentistry Administration,35,25,0,0,0,0,0,6,0,0,0,0,0,0,0,0,"Druzinsky, Robert",66,DBCS
DBCS,316,Biomed and Clin Services VI,2758,Dentistry Administration,35,26,0,0,0,0,0,5,0,0,0,0,0,0,0,0,"Patston, Philip A",66,DBCS
DBCS,327,Biomed and Clin Sciences XIII,2758,Dentistry Administration,26,30,8,0,0,0,0,5,0,0,0,0,0,0,0,0,"Koerber, Anne",69,DBCS
DCLE,343,Community Learning Exper III,2758,Dentistry Administration,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,"Evans, Caswell",105,DCLE
DES,120,2D Form Studio,2895,School of Design,3,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,"Nichols, Lauren Manning",16,DES
DES,120,2D Form Studio,2895,School of Design,1,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,"Middleton, Adam J",13,DES
DES,120,2D Form Studio,2895,School of Design,3,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,"Sommerville, Alex Paulette",13,DES
DES,130,3D Form Studio,2895,School of Design,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,"Burdett, Theodore Joseph",15,DES
DES,130,3D Form Studio,2895,School of Design,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Grad Asst,10,DES
DES,130,3D Form Studio,2895,School of Design,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Teague, Norman Lorenzo",13,DES
DES,140,Design Drawing,2895,School of Design,4,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,"Solola, Oluwadurotimi Temitope",14,DES
DES,140,Design Drawing,2895,School of Design,10,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"Wangerin, Noah Martin",16,DES
DES,140,Design Drawing,2895,School of Design,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,"Schaumann, Daniel Alexander",16,DES
DES,150,Digital Media Design I,2895,School of Design,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Ahmadi, Pouya",16,DES
DES,150,Digital Media Design I,2895,School of Design,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Wandro, Jennifer Marie",12,DES
DES,150,Digital Media Design I,2895,School of Design,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Bracamontes-Roeger, Linda",12,DES
DES,160,Design Photography,2895,School of Design,1,5,2,1,2,0,0,0,0,0,0,0,0,0,0,1,"Belsuzarri, Elena Veronica",12,DES
DES,160,Design Photography,2895,School of Design,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Joseph, Dawn M",16,DES
DES,160,Design Photography,2895,School of Design,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,"Nichols, Lauren Manning",13,DES
DES,170,Color Theory,2895,School of Design,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Wandro, Jennifer Marie",14,DES
DES,170,Color Theory,2895,School of Design,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Grad Asst,13,DES
DES,170,Color Theory,2895,School of Design,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Towler Weese, Cheryl",13,DES
DES,209,Typography II,2895,School of Design,15,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Lister, Andrew James",24,DES
DES,209,Typography II,2895,School of Design,12,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bracamontes-Roeger, Linda",21,DES
DES,231,Industrial Design III,2895,School of Design,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"O'Keefe, Thomas Joseph",16,DES
DES,231,Industrial Design III,2895,School of Design,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Anderson, Brian",17,DES
DES,236,History of Design II,2910,Art History,8,31,12,1,3,0,0,0,3,0,0,0,0,0,0,1,"Mekinda, Jonathan",59,DES
DES,241,Visualization II,2895,School of Design,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"Solola, Oluwadurotimi Temitope",18,DES
DES,241,Visualization II,2895,School of Design,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wilkens, Kimberlee Marie",18,DES
DES,251,Digital Media Design III,2895,School of Design,19,15,7,0,0,0,0,0,1,0,0,0,0,0,0,0,"Roeger, Oliver L.",42,DES
DES,319,Typography IV,2895,School of Design,11,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oiga, Sharon",16,DES
DES,319,Typography IV,2895,School of Design,13,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Berbic, Amir",18,DES
DES,322,Design Research Methods,2895,School of Design,16,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Stirling, Susan",23,DES
DES,322,Design Research Methods,2895,School of Design,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zolna, Robert",22,DES
DES,331,Industrial Design V,2895,School of Design,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"O'Keefe, Thomas Joseph",18,DES
DES,331,Industrial Design V,2895,School of Design,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Susani, Marco",14,DES
DES,351,Social Media Design,2895,School of Design,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fisher, John Henrie",10,DES
DES,400,Independent Study in GD,2895,School of Design,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ahmadi, Pouya",21,DES
DES,410,Senior Design Colloquium I,2895,School of Design,69,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Berbic, Amir",74,DES
DES,411,Senior Design Colloquium II,2895,School of Design,69,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Berbic, Amir",74,DES
DES,421,Professional Practice II,2895,School of Design,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tsoupikova, Daria",12,DES
DES,431,ICD II,2895,School of Design,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bergh, Donald L",11,DES
DES,431,EPD II,2895,School of Design,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,"Burdett, Theodore Joseph",15,DES
DES,431,IPD II,2895,School of Design,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Melamed, Stephen",11,DES
DES,431,IPD II,2895,School of Design,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Susani, Marco",14,DES
DES,432,Visualization III,2895,School of Design,12,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,"Lee, Jennifer",19,DES
DES,441,Design Thinking II,2895,School of Design,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lausen, Marcia E",16,DES
DES,471,Industrial Design Thesis II,2895,School of Design,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jang, Sung B",19,DES
DES,471,Industrial Design Thesis II,2895,School of Design,6,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ferrone, Felicia",20,DES
DES,481,Graphic Design Thesis II,2895,School of Design,32,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Burton, Philip C",35,DES
DES,502,Research Seminar II,2895,School of Design,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,"Ferrill, Meghan A",12,DES
DES,520,Design Seminar,2895,School of Design,10,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fisher, John Henrie",17,DES
DES,520,Design Seminar,2895,School of Design,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Melamed, Stephen",11,DES
DES,550,ID Research Project Studio,2895,School of Design,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ferrone, Felicia",11,DES
DES,597,Master's Project,2895,School of Design,0,0,0,0,0,0,0,1,0,0,8,0,0,2,0,0,"Mosley Vaughan, Robin Nicole",11,DES
DHD,101,Disability in U.S. Society,2871,Disability & Human Development,63,49,19,9,5,0,0,0,0,0,0,0,0,0,0,5,"Van Heumen, Lieke",150,DHD
DHD,102,Disability in American Film,2871,Disability & Human Development,66,61,10,1,4,0,0,0,2,0,1,0,0,0,0,5,"Sandahl, Carrie",150,DHD
DHD,201,"Disability, Rights, & Culture",2871,Disability & Human Development,60,65,12,2,2,0,0,0,0,0,0,0,0,0,0,5,"Patsavas, Alyson",146,DHD
DHD,202,"Disability, Health, & Society",2871,Disability & Human Development,17,33,10,3,4,0,0,0,0,0,0,0,0,0,0,3,"Grossman, Brian Ronald",70,DHD
DHD,205,"Race, Class & Gender",2871,Disability & Human Development,34,19,7,3,4,0,0,0,0,0,0,0,0,0,0,3,"Nishida, Akemi",70,DHD
DHD,302,"Disability, Policy, and Law",2871,Disability & Human Development,18,9,5,5,0,0,0,0,1,0,0,0,0,0,0,1,"Caldwell, Katherine Elaine",39,DHD
DHD,303,Disability Activism,2871,Disability & Human Development,21,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,"Arnold, Catherine Keiling",28,DHD
DHD,400,DHD Capstone,2871,Disability & Human Development,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Grad Asst,37,DHD
DHD,401,Found of Dis& Human Devel,2871,Disability & Human Development,31,13,2,2,1,0,0,0,0,0,0,0,0,0,0,1,"Caldwell, Katherine Elaine",50,DHD
DHD,440,Intro to Assistive Tech,2871,Disability & Human Development,57,23,7,0,0,0,0,0,0,0,0,0,0,0,0,2,"Hedman, Glenn",89,DHD
DHD,517,Ethics & Disability: Problems,2871,Disability & Human Development,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gill, Carol J",10,DHD
DHD,535,Advocacy & Empowerment,2871,Disability & Human Development,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Balcazar, Fabricio E",17,DHD
DHD,555,AT PreK-12 Education Setting,2871,Disability & Human Development,25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Cochrane, Daniel P",27,DHD
DHD,556,Wheelchair Mobility,2871,Disability & Human Development,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,"Sposato Bonfiglio, Brenda",12,DHD
DHD,594,Supporting AAC in Ed Settings,2871,Disability & Human Development,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Politano, Patricia",39,DHD
DLG,120,Dialogue Seminar,2282,Library Courses,0,0,0,0,0,0,0,0,0,0,0,0,0,40,11,2,"Bratt, Jill Shay",53,DLG
DLG,120,Dialogue Seminar,2282,Library Courses,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,"Simmons, Symone L",18,DLG
DLG,120,Dialogue Seminar,2282,Library Courses,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,"Brown, Robin A",18,DLG
DLG,120,Dialogue Seminar,2282,Library Courses,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,"Ramos, Norma Elena",17,DLG
DLG,120,Dialogue Seminar,2282,Library Courses,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4,2,"Whitley, Steven K",35,DLG
DLG,120,Dialogue Seminar,2282,Library Courses,0,0,0,0,0,0,0,0,0,0,0,0,0,49,3,1,"Floyd, Wendell Danton",53,DLG
DLG,120,Dialogue Seminar,2282,Library Courses,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,1,Grad Asst,36,DLG
DOSI,343,Oral/Systemc Issue in Dent III,2758,Dentistry Administration,96,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zwiercan, Christopher P",105,DOSI
DOST,333,Oral/Systemc Topcs in Dent III,2758,Dentistry Administration,41,53,7,0,0,0,0,1,0,0,0,0,0,0,0,0,"Kawar, Nadia",102,DOST
EAES,101,Global Environmental Change,2474,Earth & Environmental Sciences,33,62,46,18,6,0,0,0,1,0,0,0,0,0,0,8,"Malone, Andrew",174,EAES
EAES,105,Climate Contamination Chicago,2474,Earth & Environmental Sciences,3,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,"Nagy, Kathryn",14,EAES
EAES,111,"Earth, Energy, Environment",2474,Earth & Environmental Sciences,14,45,60,11,1,0,0,0,8,0,0,0,0,0,0,5,"Dombard, Andrew",144,EAES
EAES,200,Field Work In Missouri,2474,Earth & Environmental Sciences,4,7,8,4,1,0,0,0,0,0,6,0,0,0,0,1,"Kenig, Fabien P H",31,EAES
EAES,285,Earth Systems,2474,Earth & Environmental Sciences,13,12,5,3,0,0,0,0,0,0,0,0,0,0,0,1,"Berkelhammer, Max",34,EAES
EAES,320,Mineralogy,2474,Earth & Environmental Sciences,7,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0,"Guggenheim, Stephen J",22,EAES
EAES,448,Plate Tectonics,2474,Earth & Environmental Sciences,6,9,5,0,0,0,0,0,0,0,0,0,0,0,0,2,"Stein, Carol A",22,EAES
EAES,460,Earth System History,2474,Earth & Environmental Sciences,7,6,6,1,0,0,0,0,0,0,0,0,0,0,0,1,"Plotnick, Roy E",21,EAES
EAES,470,Environ Geomorphology,2474,Earth & Environmental Sciences,5,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,"Malone, Andrew",12,EAES
EAES,513,Stable Isotopes,2474,Earth & Environmental Sciences,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Berkelhammer, Max",10,EAES
