CRS SUBJ CD,CRS NBR,CRS TITLE,DEPT CD,DEPT NAME,A,B,C,D,F,ADV,CR,DFR,I,NG,NR,O,PR,S,U,W,Primary Instructor,Grade Regs,SUBJECT NAME
CME,297,Civil Env Eng Drawing Design,2737,"Civil, Matls & Env Engineering",31,6,0,0,2,0,0,0,8,0,0,0,0,0,0,1,"Peiravian, Farideddin",48,CME
CME,300,Concrete Properties&Compositn,2737,"Civil, Matls & Env Engineering",13,12,24,5,0,0,0,0,0,0,0,0,0,0,0,0,"Issa, Mohsen",54,CME
CME,301,Behav & Dsgn Metal Struct,2737,"Civil, Matls & Env Engineering",12,11,5,2,0,0,0,0,0,0,0,0,0,0,0,2,"Ozevin, Didem",32,CME
CME,302,Transportation Engr,2737,"Civil, Matls & Env Engineering",26,14,3,0,0,0,0,0,3,0,0,0,0,0,0,0,"Peiravian, Farideddin",46,CME
CME,310,Reinforc Concrete Struc Design,2737,"Civil, Matls & Env Engineering",36,14,7,1,1,0,0,0,0,0,0,0,0,0,0,0,"Iranmanesh, Amirhossein",59,CME
CME,311,Water Resources Engineering,2737,"Civil, Matls & Env Engineering",15,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,"Spearing, Lauryn",30,CME
CME,315,Soil Mechanics & Lab,2737,"Civil, Matls & Env Engineering",27,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"Reddy, Krishna R",45,CME
CME,322,Environmental Engineering,2737,"Civil, Matls & Env Engineering",10,16,21,5,0,0,0,0,0,0,0,0,0,0,0,0,"Khodadoust, Amid",52,CME
CME,401,Adv Design Of Metal Struct,2737,"Civil, Matls & Env Engineering",13,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Iranmanesh, Amirhossein",28,CME
CME,402,Highway Design,2737,"Civil, Matls & Env Engineering",31,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"Peiravian, Farideddin",59,CME
CME,403,Hydraulic Design,2737,"Civil, Matls & Env Engineering",3,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"Burke, Christopher B.",18,CME
CME,405,Foundation Dsgn& Analysis,2737,"Civil, Matls & Env Engineering",43,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"Schulenberg, Joseph W",66,CME
CME,408,Traffic Engineer & Design,2737,"Civil, Matls & Env Engineering",6,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,"Mohammadian, Abolfazl",22,CME
CME,410,Prestress Concret Struct Desgn,2737,"Civil, Matls & Env Engineering",14,6,1,1,0,0,0,0,0,0,0,0,0,0,0,2,"Ozevin, Didem",24,CME
CME,421,Water Treatment Design,2737,"Civil, Matls & Env Engineering",7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Khodadoust, Amid",12,CME
CME,434,Finite Element Analysis I,2737,"Civil, Matls & Env Engineering",6,16,27,8,4,0,0,0,0,0,0,0,0,0,0,4,"Foster, Craig",65,CME
CME,440,Cities and Sustainability,2737,"Civil, Matls & Env Engineering",4,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"Derrible, Sybil Jean Marie",14,CME
CME,454,Structure Of Tall Bldgs,2737,"Civil, Matls & Env Engineering",14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Mahamid, Mustafa",18,CME
CME,486,Construction Equipment,2737,"Civil, Matls & Env Engineering",10,27,12,4,0,0,0,0,0,0,0,0,0,0,0,1,"Ataei, Hossein",54,CME
CME,493,Seminar,2737,"Civil, Matls & Env Engineering",17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Iranmanesh, Amirhossein",18,CME
CME,494,Embankment & Earth Structures,2737,"Civil, Matls & Env Engineering",14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Schulenberg, Joseph W",18,CME
CME,494,Sustainable Construction,2737,"Civil, Matls & Env Engineering",13,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Karatas, Aslihan",24,CME
CME,497,Capstone Design,2737,"Civil, Matls & Env Engineering",89,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Burke, Christopher B.",97,CME
CME,507,Sustainable Transportation,2737,"Civil, Matls & Env Engineering",4,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,"Lin, Jie",10,CME
CME,514,Sustainable Engineering,2737,"Civil, Matls & Env Engineering",25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Reddy, Krishna R",26,CME
CME,520,Earthquake Engr Concrete Struc,2737,"Civil, Matls & Env Engineering",10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sneed, Lesley H",15,CME
CME,568,Kinetics &Phase Transformatns,2737,"Civil, Matls & Env Engineering",8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kadkhodaei, Sara",11,CME
CME,586,Construction Regulations,2737,"Civil, Matls & Env Engineering",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Ataei, Hossein",26,CME
CME,594,Green Urban Hydraulic Systems,2737,"Civil, Matls & Env Engineering",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Banjavcic, Scott David",10,CME
CME,594,Pre Constr & Contract Administ,2737,"Civil, Matls & Env Engineering",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Karatas, Aslihan",14,CME
COMM,100,Human Communication,2493,Communication,138,108,59,16,36,0,0,0,0,0,1,0,0,0,0,21,"Quinn, Kelly Ann",379,COMM
COMM,101,Intro to Communication,2493,Communication,132,53,25,7,24,0,0,0,1,0,0,0,0,0,0,16,"Bui, Diem-My Thi",258,COMM
COMM,102,Intro Interpersonal Comm,2493,Communication,164,65,16,5,4,0,0,0,0,0,0,0,0,0,0,4,"Page, Janis Teruggi",258,COMM
COMM,103,Intro to Media,2493,Communication,12,18,16,6,5,0,0,0,0,0,0,0,0,0,0,2,"Lind, Rebecca Ann",59,COMM
COMM,140,Fundamentals of Media Comm,2493,Communication,18,4,3,0,3,0,0,0,0,0,0,0,0,0,0,1,"Tekobbe, Cindy",29,COMM
COMM,140,Fundamentals of Media Comm,2493,Communication,9,5,6,2,7,0,0,0,0,0,0,0,0,0,0,1,Grad Asst,30,COMM
COMM,200,Communication Technologies,2493,Communication,32,26,5,0,3,0,0,0,0,0,0,0,0,0,0,1,"McDowell, Zachary J",67,COMM
COMM,204,Gender and Popular Culture,2369,Gender and Women's Studies,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,"Celeste, Manoucheka",10,COMM
COMM,206,Public Relations&Digital Media,2493,Communication,10,4,1,0,3,0,0,0,0,0,0,0,0,0,0,1,"McDowell, Zachary J",19,COMM
COMM,207,Media and Politics,2734,Political Science,13,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,"Podrazik, Walter J",20,COMM
COMM,216,Digital Journalism,2493,Communication,10,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,"Aitamurto, Tanja",15,COMM
COMM,216,Digital Journalism,2493,Communication,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,"Reilley, Michael",12,COMM
COMM,220,Social Media and Marketing,2493,Communication,22,15,8,1,4,0,0,0,0,0,0,0,0,0,0,0,"Mukherjee, Ishani",50,COMM
COMM,240,Data Journalism,2493,Communication,12,6,2,0,2,0,0,0,0,0,0,0,0,0,0,1,"Reilley, Michael",23,COMM
COMM,250,Social Media and Society,2493,Communication,10,13,5,1,0,0,0,0,0,0,0,0,0,0,0,3,"Meraz, Sharon M",32,COMM
COMM,254,Future Television,2493,Communication,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Podrazik, Walter J",15,COMM
COMM,260,Games as Social Technology,2493,Communication,17,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Kim, Do Own",26,COMM
COMM,301,Communication Research,2493,Communication,9,7,6,1,1,0,0,0,0,0,0,0,0,0,0,1,"Puig Abril, Eulalia",25,COMM
COMM,301,Communication Research,2493,Communication,9,18,0,0,2,0,0,0,0,0,0,0,0,0,0,3,"Quinn, Kelly Ann",32,COMM
COMM,303,Communication and Culture,2493,Communication,23,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,"Maris, Elena Rosa",29,COMM
COMM,323,Argument and Persuasion,2493,Communication,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jones, John A",10,COMM
COMM,326,PR and Social Responsibility,2493,Communication,14,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Page, Janis Teruggi",19,COMM
COMM,330,Mass Media and Pop Cultur,2493,Communication,10,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kim, Do Own",17,COMM
COMM,394,PR Campaigns,2493,Communication,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Page, Janis Teruggi",10,COMM
COMM,435,"Data, Privacy, Ethics",2493,Communication,5,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,"Quinn, Kelly Ann",21,COMM
COMM,445,Politics of Platforms,2493,Communication,17,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Maris, Elena Rosa",26,COMM
COMM,474,Internship,2493,Communication,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bui, Diem-My Thi",13,COMM
COMM,490,Sem in Culture and Comm,2493,Communication,15,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,"Bui, Diem-My Thi",24,COMM
COMM,491,Seminar in Media & Comm,2493,Communication,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wellman, Mariah Lynn",26,COMM
COMM,494,Gender Race Inclusion Diversit,2493,Communication,14,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,"Mukherjee, Ishani",20,COMM
COMM,494,Digital Influencers,2493,Communication,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wellman, Mariah Lynn",24,COMM
CS,107,Intro Comp & Programming,2699,Computer Science,28,35,16,10,12,0,0,0,0,0,0,0,0,0,0,4,"Reckinger, Scott J",105,CS
CS,109,Prog for Engineers w/MatLab,2699,Computer Science,27,100,60,19,18,0,0,0,0,0,0,0,0,0,0,13,"Grechanik, Mark",237,CS
CS,111,Program Design I,2699,Computer Science,54,59,46,27,33,0,0,0,0,0,0,0,0,0,0,28,"Reckinger, Shanon Marie",247,CS
CS,141,Program Design II,2699,Computer Science,34,26,21,5,6,0,0,0,2,0,0,0,0,0,0,2,Grad Asst,96,CS
CS,141,Program Design II,2699,Computer Science,81,95,59,19,31,0,0,0,0,0,0,0,0,0,0,27,"Hayes, David P",312,CS
CS,151,Foundations of Computing,2699,Computer Science,51,60,46,6,3,0,0,0,0,0,0,0,0,0,0,6,"Sidiropoulos, Anastasios",172,CS
CS,151,Foundations of Computing,2699,Computer Science,95,78,46,5,7,0,0,0,0,0,0,0,0,0,0,13,"McCarty, Evan",244,CS
CS,211,Programming Practicum,2699,Computer Science,75,83,67,39,29,0,0,0,0,0,0,0,0,0,0,28,"Kidane, Ellen G",321,CS
CS,251,Data Structures,2699,Computer Science,156,98,56,21,22,0,0,0,0,0,0,0,0,0,0,36,"Koehler, Adam Thomas",389,CS
CS,261,Machine Organization,2699,Computer Science,54,70,65,32,27,0,0,0,1,0,0,0,0,0,0,31,"Theys, Mitchell D",280,CS
CS,294,Ugrad TA Seminar,2699,Computer Science,57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Cranch, Cody Ingersoll",58,CS
CS,301,Languages and Automata,2699,Computer Science,93,61,44,18,20,0,0,0,2,0,0,0,0,0,0,14,"Bello Lander, Gonzalo Alejandro",252,CS
CS,341,Programming Language Concepts,2699,Computer Science,93,45,30,11,14,0,0,0,2,0,0,0,0,0,0,10,"Troy, Patrick A",205,CS
CS,342,Software Design,2699,Computer Science,105,52,42,14,16,0,0,0,2,0,0,0,0,0,0,5,"Hallenbeck, Mark",236,CS
CS,351,Adv Data Structure Practicum,2699,Computer Science,22,11,17,4,1,0,0,0,0,0,0,0,0,0,0,4,"Troy, Patrick A",59,CS
CS,361,Systems Programming,2699,Computer Science,73,81,37,15,6,0,0,0,1,0,0,0,0,0,0,9,"Ganchinho de Pina, Luis Gabriel",222,CS
CS,362,Computer Design,2699,Computer Science,100,55,20,12,9,0,0,0,2,0,0,0,0,0,0,5,"Diaz Herrera, Diana",203,CS
CS,377,Communication and Ethics,2699,Computer Science,78,22,10,2,8,0,0,0,0,0,0,0,0,0,0,3,"Burton, Emanuelle Neuman",123,CS
CS,377,Communication and Ethics,2699,Computer Science,84,7,0,0,2,0,0,0,0,0,0,0,0,0,0,1,"Clayville, Kristel",94,CS
CS,394,Tech in Residence,2699,Computer Science,23,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hallenbeck, Mark",28,CS
CS,398,Undergrad Design/Research,2699,Computer Science,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hallenbeck, Mark",15,CS
CS,401,Computer Algorithms I,2610,"Math, Statistics, & Comp Scnc",5,13,8,6,3,0,0,0,0,0,0,0,0,0,0,4,"Turan, Gyorgy",39,CS
CS,401,Computer Algorithms I,2610,"Math, Statistics, & Comp Scnc",14,24,17,7,2,0,0,0,0,0,0,0,0,0,0,11,"Kshemkalyani, Ajay D",75,CS
CS,401,Computer Algorithms I,2610,"Math, Statistics, & Comp Scnc",53,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"DasGupta, Bhaskar",61,CS
CS,401,Computer Algorithms I,2610,"Math, Statistics, & Comp Scnc",23,22,3,0,0,0,0,0,0,0,0,0,0,0,0,3,"Sun, Xiaorui",51,CS
CS,407,Economics and Computation,2699,Computer Science,22,11,7,7,0,0,0,0,1,0,0,0,0,0,0,0,"Kash, Ian Alexander",48,CS
CS,411,Artificial Intelligence I,2699,Computer Science,21,23,4,0,0,0,0,0,0,0,0,0,0,0,0,3,"Gmytrasiewicz, Piotr",51,CS
CS,411,Artificial Intelligence I,2699,Computer Science,28,17,7,5,0,0,0,0,0,0,0,0,0,0,0,3,"Kash, Ian Alexander",60,CS
CS,412,Intro to Machine Learning,2699,Computer Science,11,11,10,4,6,0,0,0,0,0,0,0,0,0,0,6,"Rooshenas, Amirmohammad",48,CS
CS,412,Intro to Machine Learning,2699,Computer Science,21,19,3,0,1,0,0,0,0,0,0,0,0,0,0,6,"Zhang, Xinhua",50,CS
CS,418,Introduction to Data Science,2699,Computer Science,69,11,7,1,2,0,0,0,0,0,0,0,0,0,0,1,"Diaz Herrera, Diana",91,CS
CS,418,Introduction to Data Science,2699,Computer Science,38,18,5,0,2,0,0,0,0,0,0,0,0,0,0,2,"Ziebart, Brian D",65,CS
CS,422,User Interface Design,2699,Computer Science,22,51,17,3,1,0,0,0,0,0,0,0,0,0,0,3,"Soni, Nikita Nandish",97,CS
CS,425,Computer Graphics I,2699,Computer Science,16,12,2,0,1,0,0,0,1,0,0,0,0,0,0,3,"Bell, John T",35,CS
CS,427,Creative Coding,2699,Computer Science,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kerne, Andrew",11,CS
CS,440,Software Engr I,2699,Computer Science,39,36,3,0,0,0,0,0,0,0,0,0,0,0,0,2,"Bell, John T",80,CS
CS,442,Software Engineering II,2699,Computer Science,31,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bell, John T",60,CS
CS,450,Intro to Networking,2699,Computer Science,11,11,10,4,0,0,0,0,0,0,0,0,0,0,0,1,"Kshemkalyani, Ajay D",37,CS
CS,454,Principles of Concurrent Prog,2699,Computer Science,5,6,6,7,4,0,0,0,0,0,0,0,0,0,0,2,"Grechanik, Mark",30,CS
CS,461,Operating Systems,2699,Computer Science,5,4,4,1,2,0,0,0,0,0,0,0,0,0,0,4,"Solworth, Jon A",20,CS
CS,466,Computer Architecture,2949,Electrical & Computer Engr,4,7,10,7,2,0,0,0,0,0,0,0,0,0,0,2,"Zhu, Zhichun",32,CS
CS,474,Obj-Oriented Langs & Envs,2699,Computer Science,44,11,3,2,1,0,0,0,0,0,0,0,0,0,0,0,"Mansky, William Ernest",61,CS
CS,477,Computing Law Policy & Ethics,2699,Computer Science,2,9,7,1,0,0,0,0,17,0,0,0,0,0,0,0,"Sloan, Robert Hal",36,CS
CS,478,Development of Mobile Apps,2699,Computer Science,24,19,10,5,0,0,0,1,0,0,0,0,0,0,0,1,"Buy, Ugo A",60,CS
CS,479,Wearables Technology Lab,2437,Biomedical Eng - Engineering,16,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Esmailbeigi, Hananeh",33,CS
CS,480,Database Systems,2699,Computer Science,46,44,22,7,4,0,0,0,0,0,0,0,0,0,0,1,"Riazi, Zeinab",124,CS
CS,483,Big Data Mining,2699,Computer Science,33,13,3,0,0,0,0,0,0,0,0,0,0,0,0,3,"Cheng, Lu",52,CS
CS,491,Seminar,2699,Computer Science,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Di Eugenio, Barbara",50,CS
CS,494,Intro to High Performing Comp.,2699,Computer Science,18,5,3,0,1,0,0,0,0,0,0,0,0,0,0,1,"Papka, Michael E",28,CS
CS,499,Prof. Development Seminar,2699,Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,223,8,1,"Bell, John T",232,CS
CS,511,Artificial Intelligence II,2699,Computer Science,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gmytrasiewicz, Piotr",12,CS
CS,512,Advanced Machine Learning,2699,Computer Science,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Ravi, Sathya",31,CS
CS,518,Deep Learning for Comp Vis,2699,Computer Science,22,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tang, Wei",35,CS
CS,521,Stat Natural Lang Processing,2699,Computer Science,32,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Parde, Natalie",35,CS
CS,524,Visual Analytics II,2699,Computer Science,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Miranda, Fabio",37,CS
CS,540,Adv Topics in Softwr Engr,2699,Computer Science,24,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Buy, Ugo A",32,CS
CS,545,Formal Meth/Concur&Dist Systms,2699,Computer Science,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,"Stephens, Jenna Renae",14,CS
CS,566,Parallel Processing,2699,Computer Science,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dutt, Shantanu S",13,CS
CS,569,High-Performance Process&Systm,2949,Electrical & Computer Engr,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zhu, Zhichun",40,CS
CS,569,High-Performance Process&Systm,2949,Electrical & Computer Engr,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,"Stephens, Jenna Renae",14,CS
CS,583,Data Mining & Text Mining,2699,Computer Science,16,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,"Liu, Bing",24,CS
CS,587,Computer Systems Security,2699,Computer Science,16,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"Solworth, Jon A",25,CS
CS,587,Computer Systems Security,2699,Computer Science,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,"Stephens, Jenna Renae",14,CS
CS,591,Computer Science Internship,2699,Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,"Di Eugenio, Barbara",10,CS
CS,594,Geo. Data Struc. for Fata Que.,2699,Computer Science,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sintos, Stavros",23,CS
CS,594,Empirical Methods in HCC,2699,Computer Science,17,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chattopadhyay, Debaleena",21,CS
CS,594,Machine Learn. for Graphs/Net.,2699,Computer Science,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Medya, Sourav",40,CS
CS,594,Deep Representation Learning,2699,Computer Science,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Zhang, Xinhua",12,CS
CS,598,MS Thesis Research,2699,Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,"Di Eugenio, Barbara",21,CS
CS,599,PhD Thesis Research,2699,Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,"Caragea, Cornelia Alexandra",11,CS
CS,599,PhD Thesis Research,2699,Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,"Yu, Philip S",19,CS
CST,120,Catholic Thought,2507,Religious Studies,8,3,6,1,1,0,0,0,0,0,0,0,0,0,0,0,"Dingeldein, Laura B",19,CST
DAOB,301,Applied Oral & Behav Sciences,2758,Dentistry Administration,19,23,0,0,0,0,0,8,0,0,0,0,0,0,0,0,"Semprum-Clavier, Adriana",50,DAOB
DAOB,312,Applied Oral and Behav Sci II,2758,Dentistry Administration,37,17,0,0,0,0,0,13,0,0,0,0,0,0,0,0,"Chang, Priscilla Pauline",67,DAOB
DAOB,323,Applied Oral and Behav Sci V,2758,Dentistry Administration,46,9,0,0,0,0,0,13,0,0,0,0,0,0,0,0,"Tan, Swee",68,DAOB
DAOB,333,Applied Oral and BehavSci VIII,2758,Dentistry Administration,40,42,0,0,0,0,0,35,0,0,0,0,0,1,0,0,"Dunlap, Michael A",118,DAOB
DAOB,343,Applied Oral and Behav Sci XI,2758,Dentistry Administration,68,43,2,0,0,0,0,3,0,0,0,0,0,0,0,1,"Ward, Stephanie M",117,DAOB
DBCS,301,Biomed & Clinical Sciences,2758,Dentistry Administration,22,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"Odeh, Luma Adnan Abed",50,DBCS
DBCS,314,Biomed and Clin Sciences II,2758,Dentistry Administration,19,17,2,0,0,0,0,29,0,0,0,0,0,0,0,0,"Doubleday, Alison F",67,DBCS
DBCS,327,Biomed and Clin Sciences V,2758,Dentistry Administration,20,33,11,0,0,0,0,4,0,0,0,0,0,0,0,0,"Brown, Blase P.",68,DBCS
DCLE,343,Community Learning Exper III,2758,Dentistry Administration,0,0,0,0,0,0,0,2,0,0,0,0,0,113,0,1,"Noorullah, Khatija",116,DCLE
DES,120,2D Form Studio,2895,School of Design,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nichols, Lauren Manning",14,DES
DES,120,2D Form Studio,2895,School of Design,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Spee, Grace A",18,DES
DES,120,2D Form Studio,2895,School of Design,8,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,"Sommerville, Alex Paulette",18,DES
DES,130,3D Form Studio,2895,School of Design,8,5,3,1,1,0,0,0,0,0,0,0,0,0,0,1,"Seskauskas, Michael R",19,DES
DES,130,3D Form Studio,2895,School of Design,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,Grad Asst,10,DES
DES,130,3D Form Studio,2895,School of Design,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Twaddle, Alexander Giuseppe",17,DES
DES,140,Design Drawing,2895,School of Design,2,5,4,1,1,0,0,0,0,0,0,0,0,0,0,1,"Litten, Emily Rose",14,DES
DES,140,Design Drawing,2895,School of Design,4,5,6,1,1,0,0,0,0,0,0,0,0,0,0,0,Grad Asst,17,DES
DES,140,Design Drawing,2895,School of Design,7,3,4,4,0,0,0,0,0,0,0,0,0,0,0,1,"Rynkiewicz, Jacob",19,DES
DES,150,Digital Media Design I,2895,School of Design,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,"Bracamontes-Roeger, Linda",14,DES
DES,150,Digital Media Design I,2895,School of Design,12,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,"Flemister, Stephen",17,DES
DES,150,Digital Media Design I,2895,School of Design,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Grad Asst,17,DES
DES,150,Digital Media Design I,2895,School of Design,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Joseph, Dawn M",18,DES
DES,160,Design Photography,2895,School of Design,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grad Asst,18,DES
DES,160,Design Photography,2895,School of Design,6,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"Nichols, Lauren Manning",16,DES
DES,160,Design Photography,2895,School of Design,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Flemister, Stephen",12,DES
DES,160,Design Photography,2895,School of Design,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,"Joseph, Dawn M",14,DES
DES,170,Color Theory,2895,School of Design,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Flemister, Stephen",19,DES
DES,170,Color Theory,2895,School of Design,9,5,2,2,1,0,0,0,0,0,0,0,0,0,0,1,"Hegazy, Amira",20,DES
DES,170,Color Theory,2895,School of Design,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wandro, Jennifer Marie",14,DES
DES,209,Typography II,2895,School of Design,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Burton, Philip C",34,DES
DES,209,Typography II,2895,School of Design,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Joseph, Dawn M",11,DES
DES,231,Industrial Design III,2895,School of Design,8,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Jang, Sung B",15,DES
DES,231,Industrial Design III,2895,School of Design,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Seskauskas, Michael R",16,DES
DES,236,History of Design II,2895,School of Design,38,19,2,1,2,0,0,0,2,0,0,0,0,0,0,0,"Brown, Jefferson Dakota",64,DES
DES,241,Visualization II,2895,School of Design,7,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Solola, Oluwadurotimi Temitope",17,DES
DES,241,Visualization II,2895,School of Design,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rynkiewicz, Jacob",14,DES
DES,251,Digital Media Design III,2895,School of Design,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Spee, Grace A",14,DES
DES,251,Digital Media Design III,2895,School of Design,12,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Roeger, Oliver L.",24,DES
DES,319,Typography IV,2895,School of Design,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Bracamontes-Roeger, Linda",14,DES
DES,319,Typography IV,2895,School of Design,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fisher, John Henrie",16,DES
DES,322,Design Research Methods,2895,School of Design,12,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Zolna, Robert",17,DES
DES,322,Design Research Methods,2895,School of Design,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Russell, Andrew W",15,DES
DES,331,Industrial Design V,2895,School of Design,9,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jang, Sung B",13,DES
DES,331,Industrial Design V,2895,School of Design,3,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,"Solola, Oluwadurotimi Temitope",13,DES
DES,421,DI II,2895,School of Design,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zolna, Robert",14,DES
DES,421,IXD II,2895,School of Design,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wangerin, Noah Martin",11,DES
DES,421,EPD II,2895,School of Design,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Burdett, Theodore Joseph",17,DES
DES,421,MAD II,2895,School of Design,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tsoupikova, Daria",15,DES
DES,450,Advanced Topics in Design,2895,School of Design,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,1,"Tsoupikova, Daria",17,DES
DES,450,Advanced Topics in Design,2895,School of Design,11,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Wangerin, Noah Martin",19,DES
DES,471,Industrial Design Thesis II,2895,School of Design,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ferrone, Felicia",11,DES
